human_unid	virus_unid	pred_score
P20061	YP_009703185.1	0.107
A5D8T8	YP_009109592.1	0.031
P40200	NP_041236.2	0.055
Q2M2I8	YP_010097673.1	0.084
Q7L0Q8	ACN89711.1	0.06
Q8IZP1	YP_001033936.1	0.07200000000000001
Q92628	NP_598369.1	0.099
P32321	YP_009703203.1	0.08199999999999999
O43581	YP_007518090.1	0.042
Q9NZU7	YP_005296226.1	0.062
Q96CQ1	AEV54969.1	0.067
Q9BQ90	NP_570769.1	0.047
O43581	YP_067927.1	0.057
P30989	YP_009552110.1	0.051
Q14714	YP_068302.1	0.073
Q9HD67	CAP08066.1	0.065
Q9H7J1	YP_214060.1	0.055
Q8IUM7	YP_010113404.1	0.043
Q8NB78	YP_008493025.1	0.09
Q7RTW8	YP_009703091.1	0.036000000000000004
P22830	AAF19390.1	0.077
Q6DHV7	YP_010113349.1	0.08900000000000001
P11926	YP_001033984.1	0.087
P49146	YP_009252278.1	0.040999999999999995
Q9BXC9	NP_570177.1	0.07400000000000001
Q92614	YP_010097062.1	0.077
Q99593	YP_009703078.1	0.04
A6NDI0	YP_214011.1	0.045
Q9Y4D7	CAP08193.1	0.073
P08235	BAA82954.1	0.053
Q96SJ8	YP_008492975.1	0.034
O95944	YP_182371.1	0.039
P08235	NP_066887.1	0.053
Q8NDB2	YP_009703106.1	0.096
Q13868	AAD03075.1	0.068
Q7RTT9	ACN89730.1	0.039
Q76KP1	YP_068341.1	0.057
Q96PN6	NP_108675.1	0.036000000000000004
Q9UBY9	YP_214028.1	0.051
Q8IV48	YP_009703134.1	0.071
Q8WV83	NP_570799.1	0.040999999999999995
Q8NEY8	YP_009252272.1	0.053
Q13907	AFW97363.1	0.08900000000000001
Q96GR2	AFD21987.1	0.087
Q9ULD6	CAP08064.1	0.037000000000000005
P30084	CAP08182.1	0.078
P53814	AEV54987.1	0.078
Q5VIR6	YP_009703077.1	0.107
Q9Y575	YP_068103.1	0.051
P0DOY3	YP_068212.1	0.047
Q969U7	YP_214030.1	0.043
Q8IV48	YP_214018.1	0.063
Q9UKJ3	YP_007985666.1	0.075
Q9UKZ1	AAD12314.1	0.048
Q9NRG0	YP_009552102.1	0.084
Q9BXJ3	YP_009703081.1	0.057
P19256	AAD03091.1	0.044000000000000004
Q86US8	YP_009507388.1	0.12300000000000001
Q6ZT98	YP_068329.1	0.043
Q86Y01	YP_009344900.1	0.061
Q9Y575	YP_214149.1	0.048
A8MYZ6	YP_009505574.1	0.053
Q9P2X7	NP_066857.1	0.071
P01834	YP_009703088.1	0.052000000000000005
Q03393	YP_009667153.1	0.128
Q8NFH8	YP_010097644.1	0.076
P42126	YP_005296207.1	0.027000000000000003
Q96KR7	AFD22117.1	0.083
Q8NGU9	YP_004346915.1	0.035
Q12891	AP_000353.1	0.028999999999999998
Q8IZD2	AJB28751.1	0.08199999999999999
Q8TB73	YP_068154.1	0.083
Q9ULM2	YP_068122.1	0.031
O43612	YP_214099.1	0.065
Q2WGJ9	ACN89751.1	0.076
Q6PID8	AAD21367.1	0.067
Q8N907	YP_005296197.1	0.027999999999999997
P11926	YP_010097671.1	0.073
P42126	YP_009505575.1	0.06
Q7Z5N4	YP_010771319.1	0.07400000000000001
Q9NR97	YP_009703213.1	0.027999999999999997
Q9UIH9	YP_009703072.1	0.028999999999999998
Q7Z444	YP_009513222.1	0.043
Q8NE79	AP_000066.1	0.10099999999999999
Q9BVM2	YP_004782205.1	0.07200000000000001
Q7RTP6	YP_068312.1	0.081
Q13907	YP_068135.1	0.10099999999999999
Q86VD9	YP_009449558.1	0.015
P22307	YP_214055.1	0.095
Q6UE05	YP_005296221.1	0.047
Q15435	YP_010113406.1	0.06
Q96E52	NP_570803.1	0.059000000000000004
Q9NY15	AFD22150.1	0.064
Q9BZJ7	AFD22006.1	0.049
Q86XP1	AIY35084.1	0.076
Q99622	YP_067930.1	0.055
Q9BVA6	YP_214081.1	0.054000000000000006
O95944	YP_009703207.1	0.063
Q03393	AEV55005.1	0.052000000000000005
Q9UBM4	YP_001033935.1	0.071
Q9H3H1	YP_009505801.1	0.095
Q7Z444	AP_000256.1	0.046
Q9Y5C1	YP_068253.1	0.051
Q5T3U5	YP_007985667.1	0.042
P56730	YP_010097067.1	0.040999999999999995
Q96CS4	YP_068362.1	0.028999999999999998
Q6P4E1	YP_068017.1	0.11900000000000001
A0A087WVF3	YP_004123751.1	0.054000000000000006
Q13201	YP_214131.1	0.065
P08151	YP_010113315.1	0.039
Q86YN6	ACN89690.1	0.034
Q99697	CAP08083.1	0.065
P08235	YP_009703061.1	0.069
Q16739	YP_010097631.1	0.054000000000000006
O43181	NP_066886.1	0.085
Q9H321	YP_068303.1	0.051
Q96F25	YP_068364.1	0.051
Q9P2K6	AFD22136.1	0.042
Q9H668	YP_009553677.1	0.10300000000000001
O95263	YP_068125.1	0.065
Q5T5Y3	AAG36978.1	0.066
O43612	YP_214017.1	0.024
Q9Y561	NP_044184.1	0.042
Q13574	YP_009344881.1	0.05
Q5R372	YP_008136232.1	0.081
Q6ZNG0	YP_008492951.1	0.046
Q07325	YP_008520229.1	0.10800000000000001
Q9UPP2	CAP08088.1	0.068
P01236	YP_214114.2	0.048
Q92614	AFD21940.1	0.085
O75330	NP_015540.1	0.092
Q9NXG2	BAA82951.1	0.10300000000000001
Q8IZF3	YP_009449562.1	0.025
P29728	AEV54980.1	0.071
A6NI03	AEV54973.1	0.03
O95218	YP_009130675.1	0.061
P08294	NP_108654.1	0.049
O95478	YP_214053.1	0.095
Q9H321	AIY35069.1	0.111
Q99612	YP_173327.1	0.05
Q8IUA7	YP_010097104.1	0.061
Q6ZWI9	YP_009252297.1	0.037000000000000005
Q8N9V2	YP_001033954.1	0.031
P30291	YP_009551574.1	0.05
Q9NP92	YP_010113321.1	0.091
Q9ULT6	YP_009197.1	0.043
Q15858	AFD22039.1	0.08199999999999999
Q969V1	YP_009703058.1	0.024
Q86YR7	BAA82901.1	0.071
O00270	YP_009252273.1	0.028999999999999998
Q9H553	AP_000046.1	0.062
O15375	YP_009703074.1	0.026000000000000002
Q13574	YP_009703173.1	0.039
P55318	AEV55044.1	0.063
Q96SJ8	YP_010086830.1	0.064
Q96JG8	YP_068262.1	0.068
Q7Z4M0	YP_008492962.1	0.053
P0CF74	YP_010113310.1	0.07200000000000001
Q8WYL5	YP_068314.1	0.033
Q6Q0C0	YP_008492960.1	0.059000000000000004
Q9H0C8	NP_570781.1	0.081
Q9H2I8	AAD21375.1	0.049
Q9H920	YP_009389278.1	0.048
P46093	YP_010097634.1	0.033
Q8WXA3	AP_000609.1	0.099
P01834	YP_009508496.1	0.047
Q6NVV1	YP_214058.1	0.068
Q8N3Y1	YP_008145316.1	0.057
Q9Y4R8	YP_009109593.1	0.077
Q6NVY1	YP_010113279.1	0.055
Q86WT1	YP_068159.1	0.051
Q9BTC0	YP_010113420.1	0.075
Q6PJ69	YP_009344910.1	0.017
Q8TF46	NP_044210.1	0.057
Q9UQD0	YP_214137.1	0.06
Q8NG31	YP_009505570.1	0.085
Q8N4S7	YP_010097113.1	0.021
Q99426	YP_010113414.1	0.109
Q92800	YP_182405.2	0.066
Q9H1H9	YP_010097066.1	0.067
Q9C098	YP_010097693.1	0.08900000000000001
Q9BZP6	BAA82942.1	0.081
Q8IU60	YP_009046821.1	0.059000000000000004
Q8NFD2	YP_009241386.1	0.045
Q9GZN0	YP_009551965.1	0.025
Q9BVK2	YP_209235.1	0.031
Q9H814	YP_010097102.1	0.078
Q9BVK2	YP_009344896.1	0.027999999999999997
Q9UI33	YP_214167.1	0.07
O43240	YP_007518087.1	0.040999999999999995
Q8IY85	BAA82893.1	0.065
P49279	YP_009552780.1	0.048
A8MUZ8	YP_010113289.1	0.033
P16455	NP_044194.1	0.078
Q9UP65	AP_000616.1	0.10300000000000001
Q9BVW5	YP_009344838.1	0.083
Q8IWB7	AP_000362.1	0.035
Q0VDF9	NP_044204.1	0.11599999999999999
Q8IZF7	YP_009703075.1	0.036000000000000004
Q8N5X7	YP_010113408.1	0.057
Q9NZM6	YP_068191.1	0.047
O75973	NP_570304.1	0.028999999999999998
P13385	AP_000345.1	0.055999999999999994
P08294	YP_010113354.1	0.053
Q9P2X3	CAP08061.1	0.08900000000000001
P48431	AP_000053.1	0.071
Q9H2A3	YP_068139.1	0.057
P42568	YP_007985671.1	0.091
Q9Y4D7	YP_008492950.1	0.068
Q9BTE0	YP_008492957.1	0.071
E5RJM6	YP_010113418.1	0.045
Q5RHP9	AP_000239.1	0.105
Q9NRG7	YP_009094035.1	0.084
P0CG04	YP_005296367.1	0.043
Q6PF15	YP_010113328.1	0.042
P45985	YP_009703120.1	0.062
Q9Y3R4	YP_009094038.1	0.033
Q9UKG4	AAG36981.1	0.032
Q96GR2	BAA82902.1	0.078
O75330	AP_000254.1	0.075
P38571	AEV54988.1	0.031
Q8N878	YP_010113371.1	0.053
F8WCM5	YP_001034010.1	0.05
Q9NP92	AFD21877.1	0.105
P42126	YP_068178.1	0.095
Q5SZL2	CAP08053.1	0.051
Q9BS86	NP_570789.1	0.037000000000000005
A6NM62	NP_066837.1	0.038
Q9Y580	YP_009130671.1	0.059000000000000004
Q8N196	YP_010113318.1	0.051
Q9H2C1	AEV55048.1	0.044000000000000004
Q96LW2	YP_008492966.1	0.035
P01834	YP_009218.1	0.065
P11831	AIY35099.1	0.085
Q8TEQ6	AFD21974.1	0.11199999999999999
P55075	AEV55042.1	0.053
Q9BQ90	NP_066829.1	0.055
Q99797	YP_005296218.1	0.062
Q86XP1	YP_010097642.1	0.047
Q17R89	YP_068129.1	0.045
Q8N5X7	NP_570165.1	0.069
P47900	YP_182346.1	0.031
P08514	YP_009703094.1	0.077
Q14934	YP_004123759.1	0.055
Q6DHV7	YP_001331029.1	0.08199999999999999
P09630	YP_010086095.1	0.10300000000000001
Q9UNH5	CAP08167.1	0.044000000000000004
Q7Z4V0	ACN89767.1	0.051
Q53EV4	YP_068168.1	0.069
Q8N554	YP_010113400.1	0.024
O43240	AEV55027.1	0.033
Q6PJG2	YP_009553486.1	0.061
Q92832	BAA82950.1	0.043
O95944	CAP08157.1	0.031
Q5XKR4	YP_010113325.1	0.049
P42262	YP_010113291.1	0.085
Q14934	YP_068106.1	0.037000000000000005
P19021	YP_182356.1	0.06
Q149N8	YP_173324.1	0.076
P49675	YP_338084.1	0.037000000000000005
Q9HCK1	YP_009703178.1	0.068
P48506	YP_068268.1	0.061
Q5U651	YP_009703138.1	0.034
Q9Y3R4	YP_009344944.1	0.04
Q9NY25	YP_010113305.1	0.052000000000000005
O60312	AAD03065.1	0.05
O75879	YP_214160.1	0.07400000000000001
P04180	YP_003204679.1	0.06
Q6UUV9	AEV55054.1	0.069
Q9BZG8	AEV55040.1	0.055
A5YM72	YP_009252249.1	0.038
Q6ZVH7	ACN89758.1	0.036000000000000004
O60883	YP_068217.1	0.03
Q5VTY9	CAP08096.1	0.038
Q14524	YP_068316.1	0.055
Q5SVQ8	NP_066890.1	0.037000000000000005
Q86TB3	YP_214134.1	0.07
Q9NRG7	YP_001033988.1	0.066
Q5SVQ8	AFD22071.1	0.051
A5YM72	YP_182363.2	0.039
Q6U736	YP_068239.1	0.051
Q13574	AEV55035.1	0.033
Q8N3Y1	YP_001033989.1	0.047
Q86Y01	AFD21955.1	0.077
Q9NXP7	YP_010097685.1	0.069
Q68EM7	NP_570285.1	0.037000000000000005
O43827	AEV55006.1	0.05
P55056	YP_214025.1	0.077
Q13201	YP_004123749.1	0.067
O43827	YP_009703111.1	0.06
P27544	YP_068175.1	0.057
P15692	AEV54978.1	0.049
P55075	YP_009204.1	0.078
Q4KWH8	YP_009344870.1	0.063
Q9BRJ2	AEV54974.1	0.062
Q92537	NP_047412.1	0.063
Q15345	YP_009344874.1	0.04
Q5VIR6	AEV55067.1	0.136
Q8NB16	YP_009551893.1	0.059000000000000004
Q9H3H1	YP_009252266.1	0.067
Q3SYG4	YP_009824984.1	0.038
P16415	YP_010113314.1	0.028999999999999998
Q9Y3R4	NP_570768.1	0.047
Q8TF20	YP_009703132.1	0.034
Q7Z769	YP_010113336.1	0.021
P52788	YP_068195.1	0.069
P49771	AAT95221.1	0.067
Q9H8J5	YP_009703201.1	0.051
O75602	YP_010097123.1	0.069
Q7RTV3	CAP08207.1	0.10099999999999999
A6NGB7	YP_009703089.1	0.038
O95259	YP_009344924.1	0.06
Q96N77	YP_010113424.1	0.027000000000000003
Q8IUA7	YP_009703158.1	0.062
Q96P53	YP_007518073.1	0.069
O60941	YP_010113295.1	0.055
O14492	YP_004123755.1	0.113
Q9BSE5	YP_010097056.1	0.061
Q9UJU5	YP_068183.1	0.055999999999999994
Q2WGJ9	YP_068336.1	0.053
P47900	YP_009344835.1	0.07400000000000001
P06127	YP_214016.1	0.025
P19021	YP_068249.1	0.057
O95665	YP_010113368.1	0.039
P49279	YP_005296333.1	0.027999999999999997
A0PJW8	YP_009109617.1	0.099
P42261	YP_010097125.1	0.057
Q9C0D2	YP_010113396.1	0.084
Q8WXR4	AAW02835.1	0.078
Q86YR5	CAP08199.1	0.07400000000000001
Q96MY7	AP_000636.1	0.061
P07320	YP_214049.1	0.05
P49675	YP_001033983.1	0.047
P06127	YP_005296208.1	0.017
Q5VXJ0	CAP08054.1	0.065
Q2L4Q9	CAP08173.1	0.028999999999999998
Q9HB90	YP_068111.1	0.043
P00441	YP_009505554.1	0.095
A8K8V0	YP_010097092.1	0.035
Q9NXG2	YP_008439207.1	0.109
P57082	YP_077182.1	0.086
Q96T51	YP_009220.1	0.053
Q8TF01	YP_068267.1	0.134
Q5SVQ8	YP_009337828.1	0.040999999999999995
Q9UI33	YP_009252265.1	0.061
Q9UQP3	YP_068304.1	0.065
Q7RTP6	YP_068282.1	0.102
O95263	YP_005296195.1	0.063
Q13905	YP_010113261.1	0.067
Q96GR2	YP_008720074.1	0.087
O14798	YP_009703117.1	0.057
Q7L0Q8	YP_003778195.1	0.094
Q12999	YP_009703161.1	0.028999999999999998
P38571	YP_001034011.2	0.032
Q13216	YP_010113334.1	0.055
Q96G46	ACN89739.1	0.053
Q86UZ6	AFD21909.1	0.106
Q96T51	AFD22020.1	0.077
Q9P2K6	YP_010113275.1	0.032
Q8IUG5	YP_010097640.1	0.054000000000000006
P31371	AEV55019.1	0.051
A8MPS7	YP_068226.1	0.055
Q8N9M1	YP_009109576.1	0.16699999999999998
O60239	YP_004021926.1	0.10400000000000001
Q9Y519	YP_010097633.1	0.025
Q9H993	YP_008136231.1	0.05
Q16816	YP_004346947.1	0.08900000000000001
Q03468	YP_008145320.1	0.079
Q2TAC2	YP_010097645.1	0.071
Q8WY91	YP_068113.1	0.061
P52788	YP_068119.1	0.06
Q8IY85	CAP08047.1	0.066
Q7Z3S7	AP_000630.1	0.07
Q9BRQ0	YP_009703073.1	0.057
O95239	AAD21355.1	0.077
O60447	YP_005296330.1	0.07400000000000001
P55075	AAD21354.1	0.069
Q5SRI9	YP_010113256.1	0.055999999999999994
P08686	AFD21921.1	0.051
Q8TDI8	AAD21385.1	0.063
Q8N8Z8	YP_009703170.1	0.032
Q6UXF7	NP_066912.1	0.044000000000000004
P11831	NP_108661.1	0.081
Q5VTY9	YP_008492984.1	0.028999999999999998
A6NGB7	YP_009449563.1	0.025
Q8TC44	NP_108679.1	0.040999999999999995
A5D8T8	AFD21891.1	0.047
Q8N5X7	YP_010097692.1	0.07400000000000001
Q13002	YP_009252229.1	0.067
Q7Z6K4	YP_010113379.1	0.047
P30084	AEV55068.1	0.087
Q9H171	YP_001033975.1	0.05
Q12891	YP_068317.1	0.051
O75879	YP_338076.1	0.073
Q9Y519	AAC64689.1	0.09699999999999999
Q96CS4	ACN89714.1	0.031
P15735	NP_570281.1	0.064
Q7Z5N4	CAP08118.1	0.08900000000000001
Q96BQ3	YP_009140478.1	0.033
Q6L9W6	ACN89702.1	0.055
Q68EM7	AAY68299.1	0.057
P36222	YP_010097081.1	0.028999999999999998
Q9Y6H5	NP_066878.1	0.084
Q9H0C8	YP_009252240.1	0.062
Q9H2I8	YP_010097623.1	0.059000000000000004
Q8WVK2	YP_009703102.1	0.08
O43612	YP_068338.1	0.053
Q92541	YP_005296365.1	0.069
P78426	YP_004123741.1	0.066
Q96FM1	YP_067911.1	0.063
Q9H5J4	YP_068245.1	0.057
Q86TM3	YP_068288.1	0.091
Q6U736	YP_182375.1	0.040999999999999995
Q9H171	CAP08186.1	0.067
Q6PID8	NP_044192.1	0.07400000000000001
O95944	YP_068142.1	0.043
Q96QV1	NP_570306.1	0.059000000000000004
Q03393	CAP08152.1	0.10099999999999999
Q96NL1	AFD22084.1	0.055
Q8N5X7	AP_000073.1	0.07200000000000001
P01834	YP_010097079.1	0.043
P09669	YP_008798235.1	0.065
Q9HD36	ACN89778.1	0.044000000000000004
Q86Y34	YP_009507385.1	0.039
Q99426	YP_010113343.1	0.107
Q16816	YP_003896050.1	0.09699999999999999
Q9NYA1	YP_068313.1	0.040999999999999995
P56696	YP_008492976.1	0.053
P51955	YP_068121.1	0.079
Q96H86	AP_000629.1	0.052000000000000005
A8MZ59	AAD21389.1	0.069
Q8N123	NP_044185.1	0.053
Q5VZE5	CAP08052.1	0.05
Q16236	CAP08137.1	0.066
A4D126	BAA82921.1	0.046
P01733	YP_068117.1	0.037000000000000005
Q8NFH8	YP_010113338.1	0.083
Q9NYK5	AFD22052.1	0.054000000000000006
A4D126	NP_066838.1	0.07
O14607	YP_010113345.1	0.07
Q8IZ96	AEV54963.1	0.05
Q6ZMQ8	YP_009703055.1	0.046
P05305	YP_009252271.1	0.049
Q6NVY1	CAP08192.1	0.085
P42568	YP_009140480.1	0.09699999999999999
O75840	YP_214120.1	0.035
Q8IZP1	YP_010113323.1	0.061
Q9NQ89	YP_008492996.1	0.066
Q8NDY3	YP_009333168.1	0.047
P08686	NP_570284.1	0.016
Q9H920	ACU30841.1	0.042
P53814	YP_008136239.1	0.063
Q8WV83	YP_068305.1	0.063
Q92506	YP_009252364.1	0.113
Q96E93	YP_010097651.1	0.028999999999999998
P55075	AP_000259.1	0.048
P42261	YP_009344930.1	0.055
A6NEM1	AEV55036.1	0.081
Q9Y4R8	YP_009252239.1	0.085
Q96QV1	YP_009344939.1	0.076
Q9UQ07	AFD22104.1	0.077
Q96PN6	AAW02832.1	0.081
Q9UL51	YP_010097703.1	0.057999999999999996
Q9NRZ9	YP_009344935.1	0.128
O95259	YP_009552104.1	0.075
P53814	YP_010097072.1	0.06
P21549	CAP08090.1	0.053
Q16236	YP_010113380.1	0.075
Q9GZU8	YP_010113298.1	0.078
Q8IUM7	YP_068186.1	0.059000000000000004
P58012	YP_007985674.1	0.08
P20061	YP_009703185.1	0.107
A5D8T8	YP_009109592.1	0.031
P40200	NP_041236.2	0.055
Q2M2I8	YP_010097673.1	0.084
Q7L0Q8	ACN89711.1	0.06
Q8IZP1	YP_001033936.1	0.07200000000000001
Q92628	NP_598369.1	0.099
P32321	YP_009703203.1	0.08199999999999999
O43581	YP_007518090.1	0.042
Q9NZU7	YP_005296226.1	0.062
Q96CQ1	AEV54969.1	0.067
Q9BQ90	NP_570769.1	0.047
O43581	YP_067927.1	0.057
P30989	YP_009552110.1	0.051
Q14714	YP_068302.1	0.073
Q9HD67	CAP08066.1	0.065
Q9H7J1	YP_214060.1	0.055
Q8IUM7	YP_010113404.1	0.043
Q8NB78	YP_008493025.1	0.09
Q7RTW8	YP_009703091.1	0.036000000000000004
P22830	AAF19390.1	0.077
Q6DHV7	YP_010113349.1	0.08900000000000001
P11926	YP_001033984.1	0.087
P49146	YP_009252278.1	0.040999999999999995
Q9BXC9	NP_570177.1	0.07400000000000001
Q92614	YP_010097062.1	0.077
Q99593	YP_009703078.1	0.04
A6NDI0	YP_214011.1	0.045
Q9Y4D7	CAP08193.1	0.073
P08235	BAA82954.1	0.053
Q96SJ8	YP_008492975.1	0.034
O95944	YP_182371.1	0.039
P08235	NP_066887.1	0.053
Q8NDB2	YP_009703106.1	0.096
Q13868	AAD03075.1	0.068
Q7RTT9	ACN89730.1	0.039
Q76KP1	YP_068341.1	0.057
Q96PN6	NP_108675.1	0.036000000000000004
Q9UBY9	YP_214028.1	0.051
Q8IV48	YP_009703134.1	0.071
Q8WV83	NP_570799.1	0.040999999999999995
Q8NEY8	YP_009252272.1	0.053
Q13907	AFW97363.1	0.08900000000000001
Q96GR2	AFD21987.1	0.087
Q9ULD6	CAP08064.1	0.037000000000000005
P30084	CAP08182.1	0.078
P53814	AEV54987.1	0.078
Q5VIR6	YP_009703077.1	0.107
Q9Y575	YP_068103.1	0.051
P0DOY3	YP_068212.1	0.047
Q969U7	YP_214030.1	0.043
Q8IV48	YP_214018.1	0.063
Q9UKJ3	YP_007985666.1	0.075
Q9UKZ1	AAD12314.1	0.048
Q9NRG0	YP_009552102.1	0.084
Q9BXJ3	YP_009703081.1	0.057
P19256	AAD03091.1	0.044000000000000004
Q86US8	YP_009507388.1	0.12300000000000001
Q6ZT98	YP_068329.1	0.043
Q86Y01	YP_009344900.1	0.061
Q9Y575	YP_214149.1	0.048
A8MYZ6	YP_009505574.1	0.053
Q9P2X7	NP_066857.1	0.071
P01834	YP_009703088.1	0.052000000000000005
Q03393	YP_009667153.1	0.128
Q8NFH8	YP_010097644.1	0.076
P42126	YP_005296207.1	0.027000000000000003
Q96KR7	AFD22117.1	0.083
Q8NGU9	YP_004346915.1	0.035
Q12891	AP_000353.1	0.028999999999999998
Q8IZD2	AJB28751.1	0.08199999999999999
Q8TB73	YP_068154.1	0.083
Q9ULM2	YP_068122.1	0.031
O43612	YP_214099.1	0.065
Q2WGJ9	ACN89751.1	0.076
Q6PID8	AAD21367.1	0.067
Q8N907	YP_005296197.1	0.027999999999999997
P11926	YP_010097671.1	0.073
P42126	YP_009505575.1	0.06
Q7Z5N4	YP_010771319.1	0.07400000000000001
Q9NR97	YP_009703213.1	0.027999999999999997
Q9UIH9	YP_009703072.1	0.028999999999999998
Q7Z444	YP_009513222.1	0.043
Q8NE79	AP_000066.1	0.10099999999999999
Q9BVM2	YP_004782205.1	0.07200000000000001
Q7RTP6	YP_068312.1	0.081
Q13907	YP_068135.1	0.10099999999999999
Q86VD9	YP_009449558.1	0.015
P22307	YP_214055.1	0.095
Q6UE05	YP_005296221.1	0.047
Q15435	YP_010113406.1	0.06
Q96E52	NP_570803.1	0.059000000000000004
Q9NY15	AFD22150.1	0.064
Q9BZJ7	AFD22006.1	0.049
Q86XP1	AIY35084.1	0.076
Q99622	YP_067930.1	0.055
Q9BVA6	YP_214081.1	0.054000000000000006
O95944	YP_009703207.1	0.063
Q03393	AEV55005.1	0.052000000000000005
Q9UBM4	YP_001033935.1	0.071
Q9H3H1	YP_009505801.1	0.095
Q7Z444	AP_000256.1	0.046
Q9Y5C1	YP_068253.1	0.051
Q5T3U5	YP_007985667.1	0.042
P56730	YP_010097067.1	0.040999999999999995
Q96CS4	YP_068362.1	0.028999999999999998
Q6P4E1	YP_068017.1	0.11900000000000001
A0A087WVF3	YP_004123751.1	0.054000000000000006
Q13201	YP_214131.1	0.065
P08151	YP_010113315.1	0.039
Q86YN6	ACN89690.1	0.034
Q99697	CAP08083.1	0.065
P08235	YP_009703061.1	0.069
Q16739	YP_010097631.1	0.054000000000000006
O43181	NP_066886.1	0.085
Q9H321	YP_068303.1	0.051
Q96F25	YP_068364.1	0.051
Q9P2K6	AFD22136.1	0.042
Q9H668	YP_009553677.1	0.10300000000000001
O95263	YP_068125.1	0.065
Q5T5Y3	AAG36978.1	0.066
O43612	YP_214017.1	0.024
Q9Y561	NP_044184.1	0.042
Q13574	YP_009344881.1	0.05
Q5R372	YP_008136232.1	0.081
Q6ZNG0	YP_008492951.1	0.046
Q07325	YP_008520229.1	0.10800000000000001
Q9UPP2	CAP08088.1	0.068
P01236	YP_214114.2	0.048
Q92614	AFD21940.1	0.085
O75330	NP_015540.1	0.092
Q9NXG2	BAA82951.1	0.10300000000000001
Q8IZF3	YP_009449562.1	0.025
P29728	AEV54980.1	0.071
A6NI03	AEV54973.1	0.03
O95218	YP_009130675.1	0.061
P08294	NP_108654.1	0.049
O95478	YP_214053.1	0.095
Q9H321	AIY35069.1	0.111
Q99612	YP_173327.1	0.05
Q8IUA7	YP_010097104.1	0.061
Q6ZWI9	YP_009252297.1	0.037000000000000005
Q8N9V2	YP_001033954.1	0.031
P30291	YP_009551574.1	0.05
Q9NP92	YP_010113321.1	0.091
Q9ULT6	YP_009197.1	0.043
Q15858	AFD22039.1	0.08199999999999999
Q969V1	YP_009703058.1	0.024
Q86YR7	BAA82901.1	0.071
O00270	YP_009252273.1	0.028999999999999998
Q9H553	AP_000046.1	0.062
O15375	YP_009703074.1	0.026000000000000002
Q13574	YP_009703173.1	0.039
P55318	AEV55044.1	0.063
Q96SJ8	YP_010086830.1	0.064
Q96JG8	YP_068262.1	0.068
Q7Z4M0	YP_008492962.1	0.053
P0CF74	YP_010113310.1	0.07200000000000001
Q8WYL5	YP_068314.1	0.033
Q6Q0C0	YP_008492960.1	0.059000000000000004
Q9H0C8	NP_570781.1	0.081
Q9H2I8	AAD21375.1	0.049
Q9H920	YP_009389278.1	0.048
P46093	YP_010097634.1	0.033
Q8WXA3	AP_000609.1	0.099
P01834	YP_009508496.1	0.047
Q6NVV1	YP_214058.1	0.068
Q8N3Y1	YP_008145316.1	0.057
Q9Y4R8	YP_009109593.1	0.077
Q6NVY1	YP_010113279.1	0.055
Q86WT1	YP_068159.1	0.051
Q9BTC0	YP_010113420.1	0.075
Q6PJ69	YP_009344910.1	0.017
Q8TF46	NP_044210.1	0.057
Q9UQD0	YP_214137.1	0.06
Q8NG31	YP_009505570.1	0.085
Q8N4S7	YP_010097113.1	0.021
Q99426	YP_010113414.1	0.109
Q92800	YP_182405.2	0.066
Q9H1H9	YP_010097066.1	0.067
Q9C098	YP_010097693.1	0.08900000000000001
Q9BZP6	BAA82942.1	0.081
Q8IU60	YP_009046821.1	0.059000000000000004
Q8NFD2	YP_009241386.1	0.045
Q9GZN0	YP_009551965.1	0.025
Q9BVK2	YP_209235.1	0.031
Q9H814	YP_010097102.1	0.078
Q9BVK2	YP_009344896.1	0.027999999999999997
Q9UI33	YP_214167.1	0.07
O43240	YP_007518087.1	0.040999999999999995
Q8IY85	BAA82893.1	0.065
P49279	YP_009552780.1	0.048
A8MUZ8	YP_010113289.1	0.033
P16455	NP_044194.1	0.078
Q9UP65	AP_000616.1	0.10300000000000001
Q9BVW5	YP_009344838.1	0.083
Q8IWB7	AP_000362.1	0.035
Q0VDF9	NP_044204.1	0.11599999999999999
Q8IZF7	YP_009703075.1	0.036000000000000004
Q8N5X7	YP_010113408.1	0.057
Q9NZM6	YP_068191.1	0.047
O75973	NP_570304.1	0.028999999999999998
P13385	AP_000345.1	0.055999999999999994
P08294	YP_010113354.1	0.053
Q9P2X3	CAP08061.1	0.08900000000000001
P48431	AP_000053.1	0.071
Q9H2A3	YP_068139.1	0.057
P42568	YP_007985671.1	0.091
Q9Y4D7	YP_008492950.1	0.068
Q9BTE0	YP_008492957.1	0.071
E5RJM6	YP_010113418.1	0.045
Q5RHP9	AP_000239.1	0.105
Q9NRG7	YP_009094035.1	0.084
P0CG04	YP_005296367.1	0.043
Q6PF15	YP_010113328.1	0.042
P45985	YP_009703120.1	0.062
Q9Y3R4	YP_009094038.1	0.033
Q9UKG4	AAG36981.1	0.032
Q96GR2	BAA82902.1	0.078
O75330	AP_000254.1	0.075
P38571	AEV54988.1	0.031
Q8N878	YP_010113371.1	0.053
F8WCM5	YP_001034010.1	0.05
Q9NP92	AFD21877.1	0.105
P42126	YP_068178.1	0.095
Q5SZL2	CAP08053.1	0.051
Q9BS86	NP_570789.1	0.037000000000000005
A6NM62	NP_066837.1	0.038
