virus_unid	human_unid	pred_score
P24994	P01817	0.036
P24994	O00501	0.021
P24994	Q6UXM1	0.027
P24994	Q8NH07	0.010
P24994	Q07075	0.044
P24994	P16671	0.034
P24994	Q9HCJ2	0.045
P24994	O60641	0.067
P24994	Q92930	0.052
YP_068330	Q9NPD5	0.029
YP_068330	Q96EP9	0.073
YP_068330	Q9NRA2	0.050
YP_068330	P33032	0.040
YP_068330	P20309	0.067
YP_068330	A0A577	0.063
YP_068330	Q9UHC9	0.047
YP_068330	Q15286	0.099
YP_068330	Q96KG7	0.036
YP_068330	P04430	0.060
YP_068330	Q7Z5N4	0.067
YP_068330	P04234	0.067
YP_068330	P35372	0.036
YP_068330	Q96GR2	0.081
YP_068330	P21583	0.054
YP_068330	P51164	0.057
YP_068330	P41145	0.031
YP_068330	P49685	0.043
YP_068330	Q496F6	0.051
YP_068330	A0A597	0.058
YP_068330	O14626	0.041
YP_068330	P05129	0.065
YP_068330	Q01844	0.119
YP_068330	A0A0B4J241	0.079
YP_068330	P41587	0.043
YP_068330	P31995	0.057
YP_068330	Q9ULB1	0.055
YP_068330	P16144	0.169
YP_068330	A0A0C4DH25	0.061
YP_068330	P52799	0.069
YP_068330	O00526	0.063
YP_068330	Q14524	0.049
YP_068330	Q13255	0.074
YP_068330	Q96D42	0.043
YP_068330	P06312	0.051
YP_068330	Q13324	0.039
YP_068330	Q8NG94	0.024
YP_068330	Q8NH90	0.029
YP_068330	Q16512	0.073
YP_068330	P50151	0.089
YP_068330	P09619	0.097
YP_068330	O75056	0.061
YP_068330	Q9Y2C9	0.023
YP_068330	Q15700	0.118
YP_068330	Q7RTX0	0.030
YP_068330	Q9Y6J6	0.091
YP_068330	Q9NS75	0.031
YP_068330	P18084	0.063
YP_068330	Q16651	0.045
YP_068330	Q9UM47	0.075
YP_068330	P20020	0.097
YP_068330	A0A075B6S5	0.066
YP_068330	A0A0C4DH28	0.063
YP_068330	P56856	0.073
YP_068330	Q08357	0.075
YP_068330	P51677	0.039
YP_068330	P15529	0.062
YP_068330	Q9Y5X1	0.108
YP_068330	Q92629	0.082
YP_068330	Q6UXG2	0.052
YP_068330	Q9Y597	0.065
YP_068330	P08582	0.053
YP_068330	P01619	0.063
YP_068330	Q8NGM8	0.034
YP_068330	Q8NH83	0.040
YP_068330	P30531	0.049
YP_068330	Q04656	0.064
YP_068330	Q96CW1	0.111
YP_068330	Q9P2Y5	0.071
YP_068330	P20333	0.033
YP_068330	O14842	0.039
YP_068330	O95918	0.041
YP_068330	Q5BIV9	0.069
YP_068330	Q9BY14	0.042
YP_068330	A0A0K0K1B3	0.048
YP_068330	P01825	0.063
YP_068330	Q14242	0.062
YP_068330	P05186	0.080
YP_068330	Q92536	0.049
YP_068330	Q9GZN0	0.047
YP_068330	P47872	0.040
YP_068330	Q9NY25	0.081
YP_068330	P35613	0.071
YP_068330	P19397	0.049
YP_068330	O00241	0.044
YP_068330	Q5T601	0.034
YP_068330	P55087	0.081
YP_068330	Q8N144	0.044
YP_068330	A0A0C4DH69	0.067
YP_068330	Q6UQ28	0.044
YP_068330	Q92823	0.063
YP_068330	O43164	0.061
YP_068330	Q9UGH3	0.055
YP_068330	Q9NPB3	0.075
YP_068330	A0A5B7	0.059
YP_068330	P30988	0.044
YP_068330	Q9ULC5	0.065
YP_068330	Q969F8	0.045
YP_068330	Q04609	0.063
YP_068330	P48509	0.059
YP_068330	Q86VL8	0.037
YP_068330	P09326	0.048
YP_068330	O00398	0.031
YP_068330	Q3MIR4	0.065
YP_068330	A0A087WSY6	0.063
YP_068330	P46108	0.075
YP_068330	Q9NPC1	0.047
YP_068330	P22413	0.039
YP_068330	A0A075B6R0	0.058
YP_068330	P32418	0.072
YP_068330	P22455	0.059
YP_068330	Q12860	0.058
YP_068330	P01859	0.043
YP_068330	Q9NY91	0.054
YP_068330	Q86TG1	0.043
YP_068330	P31645	0.054
YP_068330	Q1EHB4	0.039
YP_068330	Q9UHX3	0.023
YP_068330	Q92887	0.063
YP_068330	O60716	0.133
YP_068330	O00206	0.047
YP_068330	P63211	0.089
YP_068330	P11168	0.067
YP_068330	P30989	0.057
YP_068330	P14778	0.061
YP_068330	Q8IU80	0.033
YP_068330	O43739	0.087
YP_068330	Q9NVZ3	0.085
YP_068330	P32248	0.047
YP_068330	O15374	0.040
YP_068330	P04211	0.046
YP_068330	Q9NWF4	0.041
YP_068330	P51654	0.045
YP_068330	P54762	0.069
YP_068330	P0DOY3	0.073
YP_068330	O14944	0.060
YP_068330	Q13936	0.071
YP_068330	Q96F05	0.049
YP_068330	Q01814	0.088
YP_068330	Q14118	0.079
YP_068330	O00476	0.041
YP_068330	Q8NH01	0.032
YP_068330	Q96NR3	0.040
YP_068330	Q9Y5Y0	0.057
YP_068330	P38484	0.063
YP_068330	O95477	0.119
YP_068330	P53985	0.063
YP_068330	P62079	0.054
YP_068330	P30968	0.040
YP_068330	A0A0B4J1X8	0.077
YP_068330	Q86V35	0.101
YP_068330	P0C623	0.037
YP_068330	Q86SQ3	0.044
YP_068330	P35968	0.062
YP_068330	Q14832	0.060
YP_068330	P24530	0.052
YP_068330	P63244	0.067
YP_068330	P07948	0.094
YP_068330	Q6UX82	0.049
YP_068330	Q8WWG1	0.051
YP_068330	Q92633	0.056
YP_068330	Q7Z2K8	0.065
YP_068330	P07949	0.054
YP_068330	P0DOY2	0.077
YP_068330	Q7RTX1	0.029
YP_068330	P11912	0.057
YP_068330	Q9HAB3	0.041
YP_068330	P20138	0.051
YP_068330	A0A0K0K1C4	0.052
YP_068330	P55042	0.086
YP_068330	A0A0K0K1D8	0.075
YP_068330	O75131	0.070
YP_068330	Q9BXN2	0.043
YP_068330	Q9P273	0.058
YP_068330	P36897	0.065
YP_068330	P47898	0.045
YP_068330	A0A0B4J1Y8	0.071
YP_068330	P21802	0.063
YP_068330	Q7RTY1	0.049
YP_068330	Q8IWV2	0.071
YP_068330	Q9BX59	0.053
YP_068330	Q9H3R2	0.038
YP_068330	O00533	0.072
YP_068330	P19235	0.066
YP_068330	A0A075B6I0	0.049
YP_068330	Q08708	0.060
YP_068330	P48039	0.043
YP_068330	A0A0B4J262	0.045
YP_068330	P48145	0.045
YP_068330	Q96B33	0.047
YP_068330	Q86YT6	0.085
YP_068330	P10912	0.054
YP_068330	Q9UHI5	0.073
YP_068330	Q99705	0.041
YP_068330	P21589	0.088
YP_068330	Q96R54	0.032
YP_068330	P13688	0.055
YP_068330	A0A075B6J2	0.057
YP_068330	Q9NYV7	0.030
YP_068330	P01624	0.064
YP_068330	A0A0C4DH41	0.065
YP_068330	P61224	0.093
YP_068330	Q02223	0.054
YP_068330	P25092	0.029
YP_068330	P40199	0.045
YP_068330	Q9Y345	0.048
YP_068330	P08913	0.066
YP_068330	Q58EX2	0.060
YP_068330	P0DP58	0.054
YP_068330	O43508	0.076
YP_068330	Q8IWE4	0.056
YP_068330	Q9Y2I2	0.032
YP_068330	Q86VB7	0.053
YP_068330	O15162	0.069
YP_068330	Q86WB7	0.046
YP_068330	Q2HXU8	0.037
YP_068330	P34810	0.033
YP_068330	P01704	0.055
YP_068330	Q9NR61	0.041
YP_068330	Q14973	0.051
YP_068330	P63000	0.067
YP_068330	Q13467	0.063
YP_068330	Q30154	0.051
YP_068330	O15393	0.031
YP_068330	P18848	0.086
YP_068330	P20273	0.045
YP_068330	P58743	0.062
YP_068330	Q5DID0	0.034
YP_068330	O14638	0.046
YP_068330	A0A0B4J274	0.070
YP_068330	A0A075B6K4	0.055
YP_068330	P32239	0.037
YP_068330	Q96NY8	0.061
YP_068330	P80748	0.057
YP_068330	P58173	0.019
YP_068330	P13569	0.083
YP_068330	Q86UF1	0.049
YP_068330	P82251	0.083
YP_068330	Q06787	0.110
YP_068330	P0CG01	0.067
YP_068330	P26006	0.073
YP_068330	P26718	0.043
YP_068330	P51681	0.032
YP_068330	P33151	0.059
YP_068330	Q9BZR6	0.038
YP_068330	P50150	0.095
YP_068330	Q96RI9	0.040
YP_068330	P63215	0.089
YP_068330	P49238	0.043
YP_068330	P56817	0.063
YP_068330	O15552	0.035
YP_068330	P63218	0.078
YP_068330	P01742	0.075
YP_068330	Q6ZQN7	0.029
YP_068330	Q9BV40	0.095
YP_068330	P54709	0.068
YP_068330	P01714	0.061
YP_068330	Q9HBB8	0.070
YP_068330	O60755	0.037
YP_068330	Q14773	0.041
YP_068330	P41146	0.047
YP_068330	P17181	0.053
YP_068330	P41968	0.035
YP_068330	P15144	0.053
YP_068330	Q7L0Q8	0.065
YP_068330	P47888	0.041
YP_068330	Q14330	0.043
YP_068330	P53618	0.143
YP_068330	O94856	0.075
YP_068330	P01717	0.058
YP_068330	P0DPF4	0.057
YP_068330	Q15303	0.069
YP_068330	P21709	0.052
YP_068330	O95867	0.059
YP_068330	P13945	0.038
YP_068330	Q9NRA1	0.047
YP_068330	P79483	0.065
YP_068330	P61586	0.105
YP_068330	Q16820	0.056
YP_068330	P22732	0.057
YP_068330	Q13002	0.061
YP_068330	Q8NH72	0.031
YP_068330	A0A0B4J248	0.067
YP_068330	P16871	0.039
YP_068330	P01706	0.053
YP_068330	Q9UNQ0	0.066
YP_068330	Q8NFP4	0.051
YP_068330	P0CG04	0.072
YP_068330	P0C7T3	0.036
YP_068330	Q8WY64	0.039
YP_068330	P51151	0.086
YP_068330	P62330	0.097
YP_068330	P56539	0.066
YP_068330	P01824	0.064
YP_068330	Q6UWL6	0.026
YP_068330	Q8TCW9	0.055
YP_068330	P06731	0.040
YP_068330	Q495A1	0.060
YP_068330	Q8NI17	0.060
YP_068330	P08174	0.039
YP_068330	P55899	0.052
YP_068330	Q15669	0.051
YP_068330	P51685	0.029
YP_068330	Q99075	0.063
YP_068330	Q15109	0.063
YP_068330	P01903	0.088
YP_068330	Q14574	0.059
YP_068330	P12931	0.049
YP_068330	P01861	0.035
YP_068330	Q92482	0.074
YP_068330	Q9BXT2	0.067
YP_068330	P01768	0.078
YP_068330	P60763	0.078
YP_068330	P21860	0.074
YP_068330	Q9NRM0	0.061
YP_068330	P22681	0.067
YP_068330	O94956	0.032
YP_068330	O14493	0.067
YP_068330	Q9NQC7	0.101
YP_068330	Q9NPH3	0.052
YP_068330	A0A0B4J234	0.050
YP_068330	P11234	0.108
YP_068330	P57735	0.099
YP_068330	P60507	0.041
YP_068330	A0A0B4J1Y9	0.071
YP_068330	A6NF89	0.018
YP_068330	Q5SSG8	0.052
YP_068330	Q9GZQ4	0.037
YP_068330	Q6UXK2	0.075
YP_068330	A0A1B0GX68	0.057
YP_068330	Q9BZM2	0.053
YP_068330	Q04900	0.051
YP_068330	P0DMS8	0.039
YP_068330	P0DP07	0.069
YP_068330	Q16625	0.082
YP_068330	A6ND48	0.040
YP_068330	P35916	0.050
YP_068330	Q5MY95	0.037
YP_068330	Q99497	0.121
YP_068330	O95500	0.065
YP_068330	Q15762	0.049
YP_068330	P04921	0.075
YP_068330	Q6UY09	0.039
YP_068330	P17813	0.037
YP_068330	Q9Y5N1	0.051
YP_068330	P49006	0.083
YP_068330	Q9HC73	0.051
YP_068330	Q8NHC7	0.031
YP_068330	P60953	0.095
YP_068330	Q9H2X3	0.059
YP_068330	Q9Y639	0.069
YP_068330	P15328	0.053
YP_068330	O15056	0.065
YP_068330	Q9UI14	0.076
YP_068330	P34903	0.065
YP_068330	P16473	0.033
YP_068330	P06315	0.073
YP_068330	Q9H665	0.041
YP_068330	O00222	0.062
YP_068330	P00533	0.091
YP_068330	P56748	0.062
YP_068330	Q13651	0.055
YP_068330	P29017	0.036
YP_068330	O14931	0.055
YP_068330	P35346	0.049
YP_068330	P48960	0.047
YP_068330	P50052	0.037
YP_068330	O95977	0.028
YP_068330	Q96FL8	0.040
YP_068330	A0A075B6U4	0.051
YP_068330	A0A075B6J1	0.053
YP_068330	Q9NP72	0.109
YP_068330	P46934	0.093
YP_068330	P01833	0.062
YP_068330	P13987	0.057
YP_068330	Q9NRM6	0.049
YP_068330	Q9UQ52	0.067
YP_068330	Q99578	0.109
YP_068330	Q96R67	0.021
YP_068330	P48165	0.077
YP_068330	A0A0G2JMI3	0.088
YP_068330	P41180	0.071
YP_068330	Q9UIA0	0.081
YP_068330	P55064	0.071
YP_068330	O00155	0.038
YP_068330	A0A0C4DH55	0.059
YP_068330	P06028	0.076
YP_068330	A0A0C4DH59	0.048
YP_068330	Q99624	0.051
YP_068330	Q14714	0.042
YP_068330	Q96CW9	0.047
YP_068330	Q9H244	0.041
YP_068330	Q96JJ6	0.064
YP_068330	P51686	0.049
YP_068330	Q9BPV8	0.046
YP_068330	Q8N4C7	0.067
YP_068330	P56750	0.070
YP_068330	A0A5A6	0.068
YP_068330	O00591	0.052
YP_068330	Q8NBV8	0.067
YP_068330	P21918	0.037
YP_068330	P57764	0.049
YP_068330	A0A075B6X5	0.052
YP_068330	O95069	0.087
YP_068330	P49841	0.065
YP_068330	P08588	0.045
YP_068330	Q96PL2	0.043
YP_068330	P60201	0.063
YP_068330	Q9H209	0.029
YP_068330	O00574	0.031
YP_068330	P02786	0.117
YP_068330	Q07021	0.077
YP_068330	Q8IZA0	0.054
YP_068330	A0A087WT02	0.054
YP_068330	Q9BZW8	0.044
YP_068330	Q9BY10	0.049
YP_068330	Q9Y5Y3	0.037
YP_068330	Q9UKL4	0.049
YP_068330	P14222	0.044
YP_068330	P42081	0.041
YP_068330	O14514	0.053
YP_068330	Q03431	0.056
YP_068330	P01116	0.117
YP_068330	Q8WWQ8	0.063
YP_068330	P32302	0.037
YP_068330	Q9P232	0.057
YP_068330	P60880	0.107
YP_068330	P04433	0.065
YP_068330	Q969P0	0.044
YP_068330	Q9UKP6	0.045
YP_068330	Q9Y6Q6	0.042
YP_068330	Q8NCK7	0.043
YP_068330	Q8TD46	0.057
YP_068330	Q9HBW0	0.029
YP_068330	Q99527	0.045
YP_068330	Q9UN74	0.049
YP_068330	P35590	0.051
YP_068330	P56880	0.057
YP_068330	P15260	0.061
YP_068330	P41597	0.057
YP_068330	P08571	0.057
YP_068330	Q8TCQ1	0.049
YP_068330	P20701	0.058
YP_068330	P48023	0.050
YP_068330	Q92956	0.043
YP_068330	P01780	0.074
YP_068330	Q8IVV8	0.057
YP_068330	P07333	0.080
YP_068330	Q9NT99	0.063
YP_068330	P61952	0.082
YP_068330	O43451	0.047
YP_068330	P49407	0.077
YP_068330	P11142	0.151
YP_068330	Q01726	0.051
YP_068330	Q14833	0.063
YP_068330	Q8NGU9	0.039
YP_068330	Q15761	0.035
YP_068330	A8K7I4	0.048
YP_068330	A0A087WSZ0	0.055
YP_068330	A0A0B4J244	0.082
YP_068330	B6A8C7	0.049
YP_068330	Q99603	0.070
YP_068330	Q9NQX3	0.077
YP_068330	P35348	0.051
YP_068330	Q14002	0.052
YP_068330	P0DP08	0.071
YP_068330	P41594	0.071
YP_068330	Q12836	0.025
YP_068330	Q9GZV3	0.061
YP_068330	Q8NHA6	0.049
YP_068330	Q7Z5A4	0.040
YP_068330	P08887	0.040
YP_068330	O15394	0.072
YP_068330	O15427	0.064
YP_068330	P40238	0.029
YP_068330	O43493	0.083
YP_068330	Q19T08	0.061
YP_068330	A0A0A0MT76	0.070
YP_068330	Q13698	0.075
YP_068330	P47871	0.043
YP_068330	P51801	0.050
YP_068330	O00212	0.077
YP_068330	Q8NG11	0.065
YP_068330	Q9BWQ8	0.048
YP_068330	Q9H1C0	0.041
YP_068330	P04216	0.040
YP_068330	P31323	0.093
YP_068330	A0A075B6I6	0.057
YP_068330	P49281	0.052
YP_068330	Q9NR16	0.047
YP_068330	A0A1B0GX51	0.073
YP_068330	P54756	0.059
YP_068330	P61550	0.037
YP_068330	Q15768	0.077
YP_068330	Q9NS67	0.053
YP_068330	Q9NSA0	0.039
YP_068330	O75581	0.047
YP_068330	P25103	0.045
YP_068330	P08473	0.085
YP_068330	P37088	0.059
YP_068330	P09104	0.131
YP_068330	P16234	0.068
YP_068330	Q9BZJ7	0.049
YP_068330	Q2M3R5	0.059
YP_068330	O43193	0.037
YP_068330	P60508	0.037
YP_068330	Q8WUM9	0.069
YP_068330	P08173	0.082
YP_068330	P84095	0.066
YP_068330	Q8NGF9	0.029
YP_068330	Q8TDS5	0.043
YP_068330	P31751	0.069
YP_068330	P53708	0.063
YP_068330	Q6ZS10	0.061
YP_068330	Q9NNX6	0.059
YP_068330	A0A0G2JS06	0.060
YP_068330	Q02413	0.078
YP_068330	Q7Z444	0.073
YP_068330	P21964	0.071
YP_068330	Q6YHK3	0.046
YP_068330	Q8N3J6	0.058
YP_068330	O14804	0.031
YP_068330	P43088	0.041
YP_068330	P60852	0.039
YP_068330	P08195	0.079
YP_068330	A0A075B6K5	0.049
YP_068330	Q9UMF0	0.045
YP_068330	O14610	0.101
YP_068330	P59768	0.100
YP_068330	P61077	0.073
YP_068330	P35232	0.090
YP_068330	P48167	0.067
YP_068330	P49771	0.045
YP_068330	A0A075B6W5	0.080
YP_068330	P24394	0.045
YP_068330	Q13740	0.059
YP_068330	P06241	0.077
YP_068330	P27701	0.053
YP_068330	Q8IWU6	0.062
YP_068330	O43914	0.060
YP_068330	Q86YL7	0.099
YP_068330	P46721	0.031
YP_068330	P29466	0.067
YP_068330	P01871	0.037
YP_068330	P58181	0.019
YP_068330	Q96E93	0.039
YP_068330	O75508	0.063
YP_068330	P29474	0.061
YP_068330	Q15375	0.066
YP_068330	P25021	0.042
YP_068330	A0A075B6K0	0.060
YP_068330	Q8TDM5	0.054
YP_068330	Q10589	0.071
YP_068330	P62491	0.089
YP_068330	Q99062	0.036
YP_068330	P01709	0.060
YP_068330	Q13336	0.052
YP_068330	Q7Z7D3	0.060
YP_068330	Q15743	0.044
YP_068330	P30939	0.041
YP_068330	Q9NYB5	0.029
YP_068330	P47883	0.031
YP_068330	P30872	0.049
YP_068330	Q8NGC2	0.021
YP_068330	O60412	0.031
YP_068330	O95183	0.083
YP_068330	Q9BRK3	0.067
YP_068330	Q99523	0.084
YP_068330	A0A0C4DH38	0.066
YP_068330	P48357	0.055
YP_068330	P35414	0.051
YP_068330	A0A0A6YYK7	0.074
YP_068330	Q9Y572	0.056
YP_068330	P06858	0.064
YP_068330	Q8NGP2	0.024
YP_068330	O95497	0.029
YP_068330	Q9NV96	0.092
YP_068330	Q13241	0.050
YP_068330	Q8IV16	0.053
YP_068330	Q9UBL9	0.049
YP_068330	O00161	0.113
YP_068330	P01854	0.041
YP_068330	A0A075B6R2	0.065
YP_068330	Q9H9S5	0.072
YP_068330	P30542	0.048
YP_068330	Q13491	0.075
YP_068330	Q9NX77	0.047
YP_068330	Q01650	0.060
YP_068330	Q96DU3	0.054
YP_068330	Q14254	0.133
YP_068330	Q9BXJ7	0.056
YP_068330	P50443	0.063
YP_068330	P55290	0.067
YP_068330	P30530	0.091
YP_068330	A0A0B4J273	0.071
YP_068330	Q8TDU6	0.045
YP_068330	P30273	0.072
YP_068330	P14735	0.075
YP_068330	P01699	0.057
YP_068330	P49682	0.051
YP_068330	O00159	0.071
YP_068330	Q12913	0.061
YP_068330	P29016	0.054
YP_068330	A0M8Q6	0.072
YP_068330	P17931	0.103
YP_068330	Q68D85	0.062
YP_068330	O43157	0.070
YP_068330	P13762	0.048
YP_068330	A0A0B4J240	0.065
YP_068330	Q8NA29	0.052
YP_068330	Q9Y5Q5	0.061
YP_068330	P56746	0.064
YP_068330	A0A0B4J249	0.062
YP_068330	P06733	0.175
YP_068330	P01911	0.054
YP_068330	P51160	0.060
YP_068330	P01772	0.075
YP_068330	P01743	0.089
YP_068330	Q8NGL9	0.023
YP_068330	P46663	0.041
YP_068330	Q7Z3B1	0.045
YP_068330	O60488	0.086
YP_068330	P08865	0.085
YP_068330	P43657	0.030
YP_068330	Q86UE6	0.039
YP_068330	P05023	0.111
YP_068330	A0A075B6S9	0.065
YP_068330	Q9BTN0	0.045
YP_068330	P01880	0.050
YP_068330	Q6UXB4	0.051
YP_068330	Q8TBE7	0.061
YP_068330	P25100	0.049
YP_068330	Q16445	0.045
YP_068330	Q9H4E5	0.081
YP_068330	P13473	0.047
YP_068330	Q08881	0.080
YP_068330	Q8WWA0	0.062
YP_068330	Q9Y271	0.036
YP_068330	Q92637	0.045
YP_068330	Q86Y78	0.047
YP_068330	Q96MU8	0.041
YP_068330	Q9GZZ7	0.042
YP_068330	Q9ULV4	0.058
YP_068330	P49190	0.041
YP_068330	A0A087WT01	0.077
YP_068330	Q5T442	0.065
YP_068330	P35368	0.053
YP_068330	Q9HBW9	0.043
YP_068330	P15391	0.047
YP_068330	P17948	0.053
YP_068330	Q9Y275	0.059
YP_068330	O95484	0.073
YP_068330	P61020	0.089
YP_068330	P0DSN7	0.063
YP_068330	Q9H228	0.040
YP_068330	O15551	0.067
YP_068330	P07911	0.043
YP_068330	P59922	0.033
YP_068330	A0A0C4DH68	0.068
YP_068330	Q53GD3	0.035
YP_068330	Q7RTY0	0.048
YP_068330	P01860	0.041
YP_068330	P14784	0.047
YP_068330	Q08828	0.067
YP_068330	P01602	0.061
YP_068330	O00299	0.066
YP_068330	Q9BRT3	0.119
YP_068330	P51157	0.083
YP_068330	P28223	0.038
YP_068330	Q8WY07	0.051
YP_068330	Q9H2Y9	0.043
YP_068330	P23083	0.070
YP_068330	O60500	0.039
YP_068330	P62834	0.099
YP_068330	Q12974	0.109
YP_068330	Q99467	0.028
YP_068330	P00918	0.053
YP_068330	O95274	0.051
YP_068330	P0CF74	0.077
YP_068330	A0A0B4J279	0.068
YP_068330	P54753	0.055
YP_068330	P01718	0.064
YP_068330	P16410	0.055
YP_068330	Q8NGY0	0.023
YP_068330	P0CG37	0.050
YP_068330	Q9UJU6	0.076
YP_068330	P0DP06	0.059
YP_068330	P19440	0.085
YP_068330	P43119	0.035
YP_068330	Q9UN72	0.054
YP_068330	Q86SQ4	0.031
YP_068330	P31391	0.048
YP_068330	P01763	0.073
YP_068330	P30874	0.054
YP_068330	Q9NQS3	0.063
YP_068330	Q8TCY5	0.047
YP_068330	Q8TDU9	0.045
YP_068330	Q7Z6A9	0.043
YP_068330	Q8N6F1	0.049
YP_068330	O75015	0.040
YP_068330	A0A075B6N1	0.056
YP_068330	P30556	0.041
YP_068330	Q0VAQ4	0.066
YP_068330	Q13449	0.048
YP_068330	O75144	0.046
YP_068330	Q8NGN8	0.028
YP_068330	Q9BXU9	0.097
YP_068330	P05556	0.133
YP_068330	Q9NSD7	0.048
YP_068330	Q12864	0.051
YP_068330	P49019	0.033
YP_068330	P52797	0.070
YP_068330	Q8TAF8	0.069
YP_068330	P07237	0.129
YP_068330	P25089	0.049
YP_068330	P07766	0.071
YP_068330	Q9NP59	0.061
YP_068330	P0DPF7	0.075
YP_068330	Q08462	0.062
YP_068330	Q02487	0.054
YP_068330	Q12884	0.046
YP_068330	Q14677	0.082
YP_068330	Q9UIQ6	0.055
YP_068330	A0A0C4DH39	0.071
YP_068330	Q9H3T3	0.042
YP_068330	Q14956	0.042
YP_068330	P0DP04	0.075
YP_068330	Q13258	0.043
YP_068330	A0A599	0.062
YP_068330	Q9Y5H9	0.049
YP_068330	P60033	0.063
YP_068330	P52569	0.050
YP_068330	Q13685	0.068
YP_068330	P25105	0.039
YP_068330	O43820	0.043
YP_068330	P19320	0.055
YP_068330	Q8NHP6	0.054
YP_068330	O75882	0.053
YP_068330	Q494U1	0.035
YP_068330	P22888	0.035
YP_068330	Q04721	0.097
YP_068330	Q96RI8	0.043
YP_068330	P30559	0.048
YP_068330	Q96GD0	0.051
YP_068330	Q9NSI5	0.051
YP_068330	P12821	0.066
YP_068330	P04440	0.045
YP_068330	Q9UKP4	0.056
YP_068330	P01857	0.037
YP_068330	P06756	0.081
YP_068330	O14894	0.058
YP_068330	Q8TD84	0.085
YP_068330	Q9HB89	0.042
YP_068330	Q8NGD3	0.027
YP_068330	A1KXE4	0.075
YP_068330	Q8IZP9	0.036
YP_068330	Q8NGX3	0.030
YP_068330	P55283	0.050
YP_068330	P04626	0.081
YP_068330	Q15391	0.033
YP_068330	A0A0B4J1V7	0.073
YP_068330	A0A0C4DH73	0.058
YP_068330	P48546	0.035
YP_068330	O94779	0.048
YP_068330	O95907	0.065
YP_068330	Q9P258	0.119
YP_068330	P21730	0.053
YP_068330	Q96G91	0.048
YP_068330	P01877	0.035
YP_068330	Q9Y694	0.043
YP_068330	P25705	0.110
YP_068330	P82279	0.062
YP_068330	Q86UN2	0.040
YP_068330	P01700	0.059
YP_068330	Q5HYA8	0.049
YP_068330	Q99732	0.068
YP_068330	Q86Y34	0.033
YP_068330	A0A584	0.080
YP_068330	Q96A25	0.061
YP_068330	P12830	0.050
YP_068330	P11169	0.062
YP_068330	P42857	0.069
YP_068330	A6NL08	0.022
YP_068330	P62166	0.090
YP_068330	Q2I0M4	0.036
YP_068330	P01732	0.051
YP_068330	P25090	0.051
YP_068330	Q86YD3	0.041
YP_068330	P11215	0.061
YP_068330	Q14623	0.055
YP_068330	P56747	0.050
YP_068330	Q8N7C0	0.037
YP_068330	P10636	0.084
YP_068330	P01138	0.067
YP_068330	A0A0B4J1V0	0.086
YP_068330	P78333	0.045
YP_068330	Q96BD0	0.033
YP_068330	O95498	0.036
YP_068330	Q9Y490	0.085
YP_068330	A0A589	0.055
YP_068330	P08172	0.095
YP_068330	Q13639	0.051
YP_068330	P16284	0.047
YP_068330	Q15077	0.045
YP_068330	Q8IYL9	0.041
YP_068330	A0A0B4J280	0.067
YP_068330	P08912	0.069
YP_068330	A0A0A0MS15	0.084
YP_068330	O14786	0.054
YP_068330	P08754	0.092
YP_068330	Q6UW56	0.049
YP_068330	P17302	0.062
YP_068330	P35462	0.042
YP_068330	B7Z8K6	0.087
YP_068330	Q8TDB8	0.055
YP_068330	P25942	0.040
YP_068330	Q6QNK2	0.036
YP_068330	Q14416	0.051
YP_068330	P17927	0.040
YP_068330	Q96DZ5	0.061
YP_068330	Q8NET5	0.051
YP_068330	P24158	0.047
YP_068330	P28222	0.046
YP_068330	Q9NY64	0.043
YP_068330	Q8N127	0.019
YP_068330	Q9P121	0.049
YP_068330	O95711	0.057
YP_068330	Q13492	0.089
YP_068330	P0C7T2	0.033
YP_068330	Q16620	0.069
YP_068330	Q86UG4	0.059
YP_068330	Q8WTT0	0.041
YP_068330	P25106	0.045
YP_068330	P11279	0.063
YP_068330	Q9NZQ7	0.060
YP_068330	Q15615	0.026
YP_068330	Q9NS93	0.045
YP_068330	P29972	0.072
YP_068330	Q8NFA2	0.037
YP_068330	Q8N158	0.052
YP_068330	P48146	0.051
YP_068330	O95136	0.044
YP_068330	A0A0B4J264	0.052
YP_068330	P63096	0.092
YP_068330	Q9Y6I3	0.080
YP_068330	P01721	0.048
YP_068330	Q8NGL4	0.026
YP_068330	A0A0K0K1A5	0.080
YP_068330	P40617	0.079
YP_068330	Q9H9K5	0.037
YP_068330	P46095	0.055
YP_068330	P14151	0.046
YP_068330	P25101	0.032
YP_068330	P42262	0.059
YP_068330	Q05586	0.087
YP_068330	A0A539	0.064
YP_068330	Q86SP6	0.039
YP_068330	P61006	0.109
YP_068330	Q86SM5	0.048
YP_068330	Q9H3T2	0.041
YP_068330	Q6ZSM3	0.040
YP_068330	P29317	0.059
YP_068330	Q695T7	0.040
YP_068330	P43004	0.076
YP_068330	P15151	0.034
YP_068330	Q8N912	0.058
YP_068330	P17081	0.085
YP_068330	Q969K3	0.053
YP_068330	P20036	0.058
YP_068330	P21731	0.041
YP_068330	P01767	0.066
YP_068330	Q9HC56	0.050
YP_068330	P22897	0.049
YP_068330	P01701	0.053
YP_068330	Q8N387	0.060
YP_068330	Q9UQD0	0.056
YP_068330	Q86YS7	0.077
YP_068330	O95858	0.057
YP_068330	P10747	0.050
YP_068330	O95832	0.047
YP_068330	A0A0B4J1V1	0.074
YP_068330	P01909	0.068
